film_id,clip_id,film_title,release_date,genres,mood,is_source_separataed,soundtrack_title,caption
IP,0,Gunsmoke Ranch,1937-05-05,Western,nervous,N,When You And I Were Young Maggie -George JohnsonRob Mashburn 너랑 내가 어렸을 적에 매기야 (영한자막 Engl Korean),"A harmonica piece transitions to electric guitar with rhythm section, ending with vocals and percussion."
IQ,0,Aces and Eights,1936-06-06,Western,happy,N,The Beginning of Aces and 8s (FULL SEGMENT)  IMPACT June 14 2012,a soundtrack featuring hip hop arrangements with male vocals and varying instrumentation.
IR,0,Breaking the Ice,1938-09-22,Drama,happy,N,1938 Buddy Rogers - Happy As A Lark (Buddy Rogers vocal),a soundtrack transitioning from ska vocals and brass to male vocals with rhythm section.
IR,1,Breaking the Ice,1938-09-22,Drama,happy,N,1938 Buddy Rogers - Happy As A Lark (Buddy Rogers vocal),"a soundtrack featuring ska arrangements with brass, vocals, and rhythm section."
IR,2,Breaking the Ice,1938-09-22,Drama,peaceful,N,The Sunny Side of Things,a soundtrack transitioning from jazz saxophone to classical brass to woodwinds with bass.
IS,0,"No, No, Nanette",1940-12-13,"Comedy, Drama, Musical, Romance",happy,N,Tea for Two,"An acoustic guitar piece transitions to strings with woodwinds, ending with tuba and bass."
IT,0,Killer Diller,,"Comedy, Drama, Music, Musical",happy,N,Andy Kirk - Apollo Groove,"a soundtrack of jazz pieces featuring brass, saxophone, and rhythm section."
KH,0,Manhattan Merry-Go-Round,1937-11-26,"Comedy, Drama, Music, Romance",happy,N,Jo Ann Castle - When My Baby Smiles At Me (Bill Munro),a soundtrack transitioning from jazz clarinet to salsa orchestra to salsa vocals.
KH,1,Manhattan Merry-Go-Round,1937-11-26,"Comedy, Drama, Music, Romance",happy,N,All Over Nothing At All,"A harmonica solo transitions to female vocals with piano, ending with female vocals and choir."
KI,0,O-Kay for Sound,1937-04-22,"Comedy, Musical",happy,N,O-Kay For Sound,"A piano cover transitions to trombone with piano, ending with solo piano."
KI,1,O-Kay for Sound,1937-04-22,"Comedy, Musical",happy,N,The Fleets Not in Port Very Long,"A trombone piece transitions to Italian accordion song, ending with vocal ensemble."
KJ,0,Alf's Button Afloat,1938-07-31,Comedy,happy,N,Colonel Bogey March by Kenneth Alford,Three consecutive segments of brass orchestra pieces with trombone and tuba.
KJ,1,Alf's Button Afloat,1938-07-31,Comedy,happy,N,Colonel Bogey March by Kenneth Alford,Three consecutive segments of brass orchestra pieces featuring trombone and tuba.
KK,0,Rawhide,1938-04-08,"Drama, Western",happy,N,Phelps Brothers - That Old Washboard Band from the movie Rawhide,a soundtrack transitioning from bass guitar to tuba to didgeridoo.
KL,0,The Limejuice Mystery or Who Spat in Grandfather's Porridge?,1930-12-31,"Animation, Comedy, Mystery, Short",happy,N,Limehouse Blues (1922),a soundtrack transitioning from ukulele to electric guitar to female vocals with piano.
KM,0,Bubbling Over,1934-04-20,"Short, Comedy, Music, Musical",happy,N,Ethel Waters - Darkies Never Dream (1934),"A viola solo transitions to cello with tabla, ending with female vocals and ensemble."
KN,0,Follow Your Heart,1936-08-11,Musical,peaceful,N,Magnolias in the Moonlight (Original),a soundtrack featuring brass ensemble transitioning to flute with percussion.
KO,0,Hawaii Calls,1938-03-11,"Drama, Musical",happy,N,Thats the Hawaiian in me,"A xylophone piece transitions to ukulele with female voice, ending with vocals and piano."
KP,0,Marked for Murder,1945-02-08,Western,nervous,N,Long Time Gone (Remastered),a soundtrack transitioning from jazz ensemble to traditional pop to country arrangements.
KQ,0,Paris Follies of 1956,1955-11-27,Musical,happy,N,Can This Be Love (Remastered),a soundtrack featuring female and male vocals with varying instrumental accompaniments.
KR,0,Kiladi Kittu,1981-12-31,"Action, Adventure, Crime, Romance, Thriller",nervous,N,Manasanu Koduthivi,a soundtrack featuring male vocals with bells and bagpipes.
KR,1,Kiladi Kittu,1981-12-31,"Action, Adventure, Crime, Romance, Thriller",nervous,N,Manasanu Koduthivi,Two segments of bagpipes with male vocals transition to tabla with vocals.
KS,0,Bloodspell,2007-10-31,"Animation, Action, Fantasy",peaceful,N,Dance While the Sky Crashes Down,a soundtrack featuring male vocals with varying folk arrangements.
KS,1,Bloodspell,2007-10-31,"Animation, Action, Fantasy",happy,N,Screaming Banshee Aircrew - Hello Mr Hyde live at The Coven,a soundtrack of rock performances featuring varying instrumental combinations.
KS,2,Bloodspell,2007-10-31,"Animation, Action, Fantasy",happy,N,Barrakuda situation 666,a soundtrack of heavy metal featuring male vocals with varying instrumental arrangements.
KT,0,Hittin' the Trail,1937-04-03,"Drama, Music, Western",peaceful,N,Tex Ritter - Blood On The Saddle,"An acoustic guitar piece transitions to blues harmonica, ending with male vocals."
KU,0,Breaking the Ice,1938-09-22,Drama,happy,N,1938 Buddy Rogers - Happy As A Lark (Buddy Rogers vocal),a soundtrack featuring ska arrangements with male vocals and brass.
KU,1,Breaking the Ice,1938-09-22,Drama,peaceful,N,1938 Buddy Rogers - Happy As A Lark (Buddy Rogers vocal),"a soundtrack of ska pieces featuring brass, vocals, and rhythm section."
KU,2,Breaking the Ice,1938-09-22,Drama,peaceful,N,1938 Buddy Rogers - Happy As A Lark (Buddy Rogers vocal),a soundtrack of jazz and ska pieces featuring male vocals with varying accompaniments.
KV,0,South of Santa Fe,1942-02-17,"Drama, Music, Western",nervous,N,Sons of the Pioneers Teleways Radio Productions 1947   142   South of Santa Fe,a soundtrack transitioning from electric guitar with choir to percussion with didgeridoo.
KV,1,South of Santa Fe,1942-02-17,"Drama, Music, Western",nervous,N,Sons of the Pioneers Teleways Radio Productions 1947   142   South of Santa Fe,a soundtrack featuring male vocals with varying instrumental combinations.
KW,0,Texas to Bataan,1942-10-16,"Drama, War, Western",nervous,N,Home on the Range by Daniel E Kelley (optional sing-along) - Charles Manning Piano Improv,Three consecutive segments of piano pieces with violin accompaniment.
KX,0,Song of Nevada,1944-07-14,"Drama, Music, Western",peaceful,N,Its Love Love Love (Remastered),a soundtrack transitioning from electronic percussion to acoustic guitar.
KX,1,Song of Nevada,1944-07-14,"Drama, Music, Western",nervous,N,Its Love Love Love (Remastered),a soundtrack featuring male vocals with electronic and acoustic elements.
KY,0,Gangsters of the Frontier,1944-09-22,Western,happy,N,Hes Gone Hes Gone Up The Trail,An accordion piece transitions to two segments featuring male vocals with guitar.
KZ,0,Adventures of Gallant Bess,1948-12-22,"Drama, Romance, Western",happy,N,The Foggy Foggy Dew - Britten,a soundtrack transitioning from drone effects to horn to male vocals.
KZ,1,Adventures of Gallant Bess,1948-12-22,"Drama, Romance, Western",peaceful,N,The Foggy Foggy Dew - Britten,a soundtrack transitioning from drone effects to french horn to male vocals.
KZ,2,Adventures of Gallant Bess,1948-12-22,"Drama, Romance, Western",nervous,N,The Foggy Foggy Dew - Britten,a soundtrack transitioning from drone effects to piano with violin to male vocals.
LA,0,Mr. Reckless,1948-03-26,"Adventure, Drama, Romance",nervous,N,Eddy Howard & His Orchestra - To Each His Own (1946) [Jay Livingston & Ray Evans],a soundtrack transitioning from brass ensemble to male opera to orchestral arrangement.
LB,0,Wild Country,1947-01-17,Western,nervous,N,Wild Country (1947) (Western),A saxophone quartet transitions to two segments of male vocals with backing track.
LC,0,That's My Baby!,1944-09-14,"Comedy, Drama, Music, Romance",peaceful,N,Crying,Three consecutive segments featuring male vocals with rhythm section and backing vocals.
LC,1,That's My Baby!,1944-09-14,"Comedy, Drama, Music, Romance",happy,N,Crying,Three consecutive segments featuring male vocals with rhythm section and backing vocals.
LD,0,Boot Hill Bandits,1942-04-24,Western,nervous,N,Frank Sinatra Introduction to Home on the Range  Home on the Range,"A strings piece transitions to male vocals, ending with guitar instruction."
LD,1,Boot Hill Bandits,1942-04-24,Western,nervous,N,Frank Sinatra Introduction to Home on the Range  Home on the Range,"A classical strings piece transitions to percussion, ending with keyboard instruction."
LE,0,Funeral for an Assassin,1974-10-02,"Crime, Drama",nervous,N,Alan Parker & William Parrish - Digger (1972),a soundtrack transitioning from percussion ensemble to rock arrangements.
LF,0,Red River Valley,1941-12-12,"Drama, Music, Western",nervous,N,When Payday Rolls Around,a soundtrack featuring male vocals with varying folk arrangements.
LG,0,Spellbound,1941-05-10,"Drama, Horror",happy,N,Gambling Dream  Mad Proprietors Dream  Root-Top Dreams,a soundtrack transitioning from synthesizer to brass to string orchestra.
LH,0,Ridin' Down the Canyon,1942-12-30,"Drama, Music, Western",peaceful,N,Who Am I,"A jazz ensemble transitions to male vocals with strings, ending with rhythm section."
LH,1,Ridin' Down the Canyon,1942-12-30,"Drama, Music, Western",nervous,N,Who Am I,a soundtrack transitioning from jazz ensemble to folk guitar to female vocals.
LH,2,Ridin' Down the Canyon,1942-12-30,"Drama, Music, Western",nervous,N,Who Am I,"A jazz brass piece transitions to male vocals with strings, ending with female vocals."
LI,0,Sunset Serenade,1942-09-14,"Drama, Music, Western",nervous,N,A Sandman Lullaby,a soundtrack featuring male vocals with varying country and folk arrangements.
IU,0,War Dogs,1942-11-13,"Action, Adventure, Drama, Romance, War",happy,N,James Gang - Funk 49,"Features an electric guitar solo with backing instruments, transitions to a heavy metal piece with male vocals, and ends with a drums solo."
IV,0,Trocadero,1944-03-30,"Comedy, Music, Musical",happy,N,Shoo Shoo Baby,Contains a male vocal tutorial with ukulele melody throughout the segments.
IW,0,Double Exposure,1944-12-18,"Comedy, Crime, Mystery, Romance",happy,N,4-3-22 Jorei Jazz  It Could Happen to You by Jimmy Van Heusen and lyrics by Johnny Burke 1943,"Begins with a live classical performance with various instruments, moves to a rock piece with female vocals, and concludes with a pop song cover featuring female vocals."
IX,0,Song of Arizona,1946-03-09,"Drama, Music, Western",happy,N,Its Roy Rogers! - Song of Arizona (1946),"Contains male vocals with percussion, followed by a tutorial with clapping, and ends with male vocals and harmonica."
IY,0,The Legend of Marilyn Monroe,1965-01-29,"Documentary, Biography",happy,N,Helen Kane - I Wanna Be Loved by You (1928),"Features a theremin solo with strings, followed by a live pop performance with female vocals."
IZ,0,Dongfang hong,1965-12-31,Musical,happy,N,The East Is Red,Consists of orchestral music with strings and woodwinds throughout all segments.
JA,0,Hats Off,1936-12-06,"Comedy, Music",happy,N,Stuart Allen – Where Have You Been All My Life 1936,Opens with a theremin solo and continues with a chamber music quintet performance.
JB,0,Dreaming Out Loud,1940-09-30,Comedy,happy,N,Dreaming Out Loud,"Features a trombone and tuba duet, transitions to woodwinds, and ends with a brass section ensemble."
JB,1,Dreaming Out Loud,1940-09-30,Comedy,sad,N,Dreaming Out Loud,"Contains harmonizing trombone melodies, woodwinds, and concludes with a trumpet and tuba performance."
JC,0,Don Winslow of the Navy,1942-01-06,"Action, Adventure, War",happy,N,Anchors Aweigh by Charles ZimmermanJames Barnes,Features orchestral marching band music with brass sections throughout all segments.
JC,1,Don Winslow of the Navy,1942-01-06,"Action, Adventure, War",nervous,N,Anchors Aweigh by Charles ZimmermanJames Barnes,"Begins with symphonic music featuring flute, marimba, and violins, followed by orchestral pieces with brass and strings."
JC,2,Don Winslow of the Navy,1942-01-06,"Action, Adventure, War",nervous,N,Anchors Aweigh by Charles ZimmermanJames Barnes,"Contains symphonic music with flute, marimba, and violins, transitioning to marching band style music."
JD,0,Trocadero,1944-03-30,"Comedy, Music, Musical",happy,N,Shoo Shoo Baby,Features a male vocal tutorial with ukulele throughout all segments.
JE,0,"Reet, Petite, and Gone",1947-01-31,Musical,happy,N,Texas And Pacific,"Opens with a jazz trumpet and tuba performance, transitions to male vocals with instruments, and ends with acoustic guitar."
JF,0,Rim of the Canyon,1949-07-01,Western,happy,N,Rim of the Canyon (1949) Gene Autry  Classic Western  Full Length Movie,"Features traditional woodwind music, followed by didgeridoo performances."
JF,1,Rim of the Canyon,1949-07-01,Western,happy,N,Gene Autry - Youre the Only Star in My Blue Heaven (from Springtime in the Rockies 1937),"Begins with a tutorial and backing track, moves to brass instruments, and ends with chamber music."
JF,2,Rim of the Canyon,1949-07-01,Western,nervous,N,Gene Autry - Youre the Only Star in My Blue Heaven (from Springtime in the Rockies 1937),"Contains a tutorial with backing track, brass instruments, and chamber music."
JG,0,The Buckskin Lady,1957-07-31,Western,happy,N,The Buckskin Lady Musica Albert Glasser,Features brass section music throughout all segments with orchestral accompaniment.
JH,0,New Mexico,1951-05-03,"Drama, Western",nervous,N,In the Meantime,"Begins with instrumental ska music, transitions to drum & bass, and ends with classic rock featuring male vocals."
JH,1,New Mexico,1951-05-03,"Drama, Western",nervous,N,In the Meantime,"Opens with a jazz trio performance, followed by pop songs with male vocals."
JI,0,Heldorado,1946-12-15,"Drama, Music, Western",happy,N,My Saddle Pals and I -- Roy Rogers and the Sons of the Pioneers rodeo performance,Contains male and female vocal tutorials with background vocals and acoustic guitar.
JJ,0,Career Girl,1944-01-11,Musical,happy,N,Blue in Love Again sung by Frances Langford,"Features a rock song cover with male vocals, transitions to dance music, and ends with a jazz orchestra performance."
JK,0,Minstrel Man,1944-08-01,Musical,happy,N,My Melancholy Baby,"Begins with church bells, transitions to brass music, and ends with string melodies."
JK,1,Minstrel Man,1944-08-01,Musical,happy,N,My Melancholy Baby,Features church bells and concludes with woodwind melodies.
JK,2,Minstrel Man,1944-08-01,Musical,peaceful,N,Benny Fields Remember Me To Carolina 1944,"Contains male vocal tutorials, transitions to synth pad chords, and ends with classical music and male vocals."
JL,0,Idaho,1943-03-10,"Drama, Music, Western",happy,N,Sons Of The Pioneers - Don Juan [c1941],Features live performances with male vocals over various instrumental accompaniments.
JL,1,Idaho,1943-03-10,"Drama, Music, Western",peaceful,N,Lone Buckaroo,Contains blues and rock song covers featuring both male and female vocals with different instrumental backings.
JL,2,Idaho,1943-03-10,"Drama, Music, Western",happy,N,Sons Of The Pioneers - Don Juan [c1941],"Features traditional, regional Mexican, and reggae songs with male vocals."
JL,3,Idaho,1943-03-10,"Drama, Music, Western",peaceful,N,Sons Of The Pioneers - Don Juan [c1941],"Contains traditional, regional Mexican, and reggae songs with male vocals and various instruments."
JL,4,Idaho,1943-03-10,"Drama, Music, Western",happy,N,Sons Of The Pioneers - Don Juan [c1941],Features traditional songs with male vocals and percussion throughout.
JM,0,Miss London Ltd.,1943-06-14,"Comedy, Musical",happy,N,The Moth Presents Ed Gavagan Victims Impact,Contains tutorial segments with male vocals and flute instruction.
JN,0,Bullet Scars,1942-03-07,Drama,happy,N,Manny Albam & His Orchestra - Someones Rocking My Dreamboat (1961) [Emerson Scott Otis René & Leo,"Features piano and jazz music with various instruments, ending with a live folk performance."
JO,0,Mooch,1974-08-30,"Comedy, Family",happy,N,Royal Choral Society Hallelujah Chorus from Handels Messiah,"Begins with a tutorial, transitions to classical music, and ends with a choir performance."
JP,0,Satan's Harvest,1970-06-04,Action,nervous,N,Two People,"Contains instrumental classical music, followed by male vocal performances in a foreign language."
JQ,0,Jesse James' Women,1954-09-04,"Drama, Western",nervous,N,George Antheil – “Careless Lover” Film Song From “Jesse James Women” (1954) – Sung by Lita Baron,"Features marimba and timpani, followed by male vocals with harp and piano accompaniment."
JQ,1,Jesse James' Women,1954-09-04,"Drama, Western",nervous,N,George Antheil – “Careless Lover” Film Song From “Jesse James Women” (1954) – Sung by Lita Baron,"Contains classical marimba music, rock cover with harp, and a wedding music performance."
JQ,2,Jesse James' Women,1954-09-04,"Drama, Western",happy,N,George Antheil – “Careless Lover” Film Song From “Jesse James Women” (1954) – Sung by Lita Baron,"Features classical strings and woodwinds, followed by vocal performances with piano accompaniment."
JQ,3,Jesse James' Women,1954-09-04,"Drama, Western",nervous,N,George Antheil – “Careless Lover” Film Song From “Jesse James Women” (1954) – Sung by Lita Baron,"Contains classical music with strings and woodwinds, followed by vocal performances with harp and piano."
JR,0,Colorado Sundown,1952-02-08,"Drama, Music, Western",happy,N,Down By The Riverside -Ken Carson and the Choraliers,"Features R&B, folk, and rock songs with male vocals and various instrumental accompaniments."
JR,1,Colorado Sundown,1952-02-08,"Drama, Music, Western",happy,N,Down By The Riverside -Ken Carson and the Choraliers,Contains folk and pop performances with male vocals and various instruments.
JS,0,Tokyo File 212,1951-01-26,"Crime, Drama",nervous,N,Jim Meets Steffi (From TOKYO FILE 212),Features instrumental brass and string sections throughout all segments.
JS,1,Tokyo File 212,1951-01-26,"Crime, Drama",nervous,N,Kamikaze Class (From TOKYO FILE 212),"Contains classical brass music, symphonic orchestra, and hard rock performances."
JS,2,Tokyo File 212,1951-01-26,"Crime, Drama",happy,N,Hello Mamiko! (From TOKYO FILE 212),"Features brass instruments, orchestral music, and theremin with piano."
JS,3,Tokyo File 212,1951-01-26,"Crime, Drama",nervous,N,Steffi Cries (From TOKYO FILE 212),"Contains orchestral performances with brass, woodwinds, and strings throughout."
JS,4,Tokyo File 212,1951-01-26,"Crime, Drama",peaceful,N,Mamiko Dies In Taros Arms (From TOKYO FILE 212),"Features flute and cello melodies, followed by brass section performances."
JT,0,The Frozen Limits,1939-11-30,"Comedy, Western",happy,N,Festival Winds 2022 - Whistle While You Work by Frank Churchill and Larry Morey arr Toshio Mashima,"Contains classical strings and woodwinds, followed by tuba performances."
JU,0,Paradise in Harlem,1939-12-31,"Comedy, Drama, Musical",happy,N,I Gotta Put You Down,Features live classical and jazz performances with trombone and tuba.
JV,0,Southward Ho!,1939-03-19,Western,nervous,N,CARRY ME BACK TO OLD VIRGINNY (1878) -James Bland Original Song Louis Amstrong B Crosby R Charles,Contains male vocals with piano melody throughout all segments.
JW,0,Broken Strings,1940-12-31,"Drama, Music",happy,N,Kentucky Babe - Adam Geibel,"Features meditation music with choir, followed by rock covers with choir and male vocals."
JX,0,Arizona Bound,1941-07-19,"Drama, Western",happy,N,Frank Sinatra Introduction to Home on the Range  Home on the Range,"Contains instrumental strings, followed by flute lessons and instrument demonstrations."
JY,0,Double Cross,1941-06-27,"Action, Adventure, Crime, Drama",happy,N,Double Cross (Original Soundtrack) - Alone Against an Army (Invasion),"Features electronic dance music, drum & bass, and traditional piano music."
JZ,0,No Hands on the Clock,1941-12-01,"Crime, Mystery",nervous,N,Dolores,Contains harmonica instrumentals and folk songs with male vocals.
KA,0,Sunny,1941-05-30,"Musical, Romance",happy,N,Ray Bolger - Ringmaster (1941),Features trombone with piano accompaniment and rock covers with electric guitar.
KA,1,Sunny,1941-05-30,"Musical, Romance",happy,N,Ray Bolger - Ringmaster (1941),Contains trombone and piano performances throughout the segments.
KB,0,Dawn on the Great Divide,1942-12-18,Western,happy,N,Stephen Foster - Beautiful Dreamer,Features piano and choir performances throughout.
KB,1,Dawn on the Great Divide,1942-12-18,Western,happy,N,Stephen Foster - Beautiful Dreamer,Contains trombone duets and choir performances with piano.
KC,0,Eyes of Texas,1948-07-15,"Drama, Music, Western",sad,N,The Graveyard Filler of the West (Remastered),"Features regional Mexican music, rock covers, and tutorial content."
KC,1,Eyes of Texas,1948-07-15,"Drama, Music, Western",happy,N,The Graveyard Filler of the West (Remastered),Contains regional Mexican music and tutorial content with various instruments.
KD,0,Loaded Pistols,1948-12-15,"Drama, Music, Western",peaceful,N,Gene Autry - Loaded Pistols and Loaded Dice (from Loaded Pistols 1949),"Features a tutorial, orchestral brass music, and male vocals with keyboard."
KD,1,Loaded Pistols,1948-12-15,"Drama, Music, Western",peaceful,N,A Boy from Texas a Girl from Tennessee,"Contains French horn melodies, brass ensemble, and classical music with woodwinds."
KE,0,The Big Sombrero,1949-01-29,"Drama, Music, Western",happy,N,Gene Autry - Im Thankful for Small Favors (The Big Sombrero 1949),Features live pop covers and flute lessons with male vocals.
KE,1,The Big Sombrero,1949-01-29,"Drama, Music, Western",happy,N,The Andrews Sisters - Rancho Pillow (1941),Contains folk songs with female vocals and various instrumental accompaniments.
KE,2,The Big Sombrero,1949-01-29,"Drama, Music, Western",nervous,N,The Andrews Sisters - Rancho Pillow (1941),Features retro and contemporary songs with male and female vocals.
KF,0,Big Fella,1937-06-16,"Drama, Musical",happy,N,Lazin (from the 1937 James Elder Wills Film Big Fella),Contains live classical performances by brass orchestra and male vocal quartet.
KF,1,Big Fella,1937-06-16,"Drama, Musical",happy,N,Harlem In My Heart (feat Elisabeth Welch),"Features harmonica solos, French horn harmonies, and electric guitar melodies."
KG,0,Git Along Little Dogies,1937-03-22,"Drama, Music, Western",happy,N,Stephen Fosters OH! SUSANNA - Original 1848 Lyrics - Tom Roush,"Contains classical, pop, and regional Mexican music with various instruments."
KG,1,Git Along Little Dogies,1937-03-22,"Drama, Music, Western",nervous,N,Johnny Marvin - Happy Days Are Here Again 1929 Jack Yellen & Milton Ager Chasing Rainbows,Features male vocals with piano melody throughout all segments.
LJ,0,The Powers Girl,1943-01-15,"Biography, Drama, Music, Romance",happy,N,Lincoln Center Jazz Orchestra - Roll Em,Contains live classical and jazz performances with various instruments.
LK,0,Dirty Gertie from Harlem U.S.A.,,"Drama, Musical",happy,N,Blues In the Night,"Features marching drums with brass, jazz instrumental, and regional Mexican music."
LL,0,Stone Cold,1991-05-17,"Action, Crime, Drama, Thriller",nervous,N,The classic Stone Cold opening Music by Sylvester Levay,Contains electronic music with digital drums and synthesizers throughout.
LL,1,Stone Cold,1991-05-17,"Action, Crime, Drama, Thriller",happy,N,Невозмутимый (Stone cold) OST,Features live R&B and pop performances with male vocals and various instruments.
LL,2,Stone Cold,1991-05-17,"Action, Crime, Drama, Thriller",happy,N,Stone Cold (1991) - Fight Scene,Contains bagpipe performances throughout all segments.
LM,0,The Sword and the Sorcerer,1982-04-30,"Action, Adventure, Fantasy, Horror",nervous,N,Round Room Fight (From the Original Soundtrack to The Sword and The Sorcerer),Features classical march music with brass orchestra throughout the segments.
